agent_st_pos_x,agent_st_pos_y,agent_end_pos_x,agent_end_pos_y,agent_ini_pos_x,agent_ini_pos_y,agent_id,duration,user_id,round,st_time_relative,end_time_relative,is_optimal,q_value,expected_q_value
6.6,6.6,5.0,6.0,6,6,0,552,3,4,13.7,14.3,0,1.0,0.0
5.5,6.4,4.0,5.0,5,6,0,424,3,4,14.8,15.2,1,1.0,0.1111111111111111
4.7,6.0,4.0,4.0,4,5,0,608,3,4,15.9,16.5,0,1.0,0.0555555555555555
5.0,4.6,5.0,5.0,4,4,0,528,3,4,17.1,17.7,1,1.0,0.1111111111111111
5.5,5.8,6.0,5.0,5,5,0,720,3,4,18.3,19.1,0,1.0,0.0555555555555555
6.9,5.6,6.0,6.0,6,5,0,520,3,4,19.7,20.2,0,1.0,0.0
6.1,6.6,6.0,4.0,6,6,0,744,3,4,20.8,21.5,0,1.0,0.0277777777777777
6.2,4.8,5.0,5.0,6,4,0,560,3,4,22.2,22.8,1,1.0,0.1111111111111111
5.3,5.9,2.0,3.0,5,5,0,752,3,4,23.4,24.1,1,1.0,0.1111111111111111
2.9,3.6,4.0,3.0,2,3,0,432,3,4,24.6,25.1,0,1.0,0.0555555555555555
3.9,3.2,3.0,2.0,4,3,0,391,3,4,25.7,26.1,1,1.0,0.0833333333333333
3.4,2.2,3.0,1.0,3,2,0,264,3,4,26.6,26.9,1,1.0,0.1111111111111111
3.8,1.7,2.0,1.0,3,1,0,288,3,4,27.5,27.8,0,1.0,0.0
2.9,1.8,1.0,1.0,2,1,0,328,3,4,28.3,28.6,0,1.0,0.0555555555555555
1.6,1.7,1.0,2.0,1,1,0,280,3,4,29.2,29.5,0,1.0,0.0
1.5,2.5,2.0,3.0,1,2,0,280,3,4,30.0,30.3,1,1.0,0.1111111111111111
2.2,3.4,3.0,3.0,2,3,0,280,3,4,30.8,31.0,0,1.0,0.0
3.8,3.9,4.0,5.0,3,3,0,384,3,4,31.6,32.0,0,1.0,0.0
4.7,5.2,6.0,6.0,4,5,0,567,3,4,32.7,33.2,1,1.0,0.1111111111111111
6.8,6.8,6.0,5.0,6,6,0,337,3,4,33.9,34.2,0,1.0,0.0
6.7,5.7,6.0,3.0,6,5,0,447,3,4,34.8,35.3,0,1.0,0.0
7.1,3.0,5.0,4.0,6,3,0,528,3,4,36.9,37.4,0,1.0,0.0
5.8,4.2,5.0,5.0,5,4,0,440,3,4,38.1,38.5,0,1.0,0.0
5.6,5.4,5.0,6.0,5,5,0,776,3,4,39.1,39.9,1,1.0,0.1111111111111111
5.5,6.4,4.0,6.0,5,6,0,440,3,4,40.6,41.0,0,1.0,0.0555555555555555
4.4,6.6,6.0,4.0,4,6,0,664,3,4,41.5,42.2,0,1.0,0.0277777777777777
6.2,4.1,6.0,5.0,6,4,0,488,3,4,43.0,43.5,0,1.0,0.0277777777777777
6.4,5.4,6.0,6.0,6,5,0,600,3,4,44.2,44.8,0,1.0,0.0555555555555555
6.7,6.6,4.0,4.0,6,6,0,816,3,4,45.4,46.2,0,1.0,0.0
4.5,4.7,3.0,1.0,4,4,0,776,3,4,46.7,47.5,0,1.0,0.0
3.5,1.9,2.0,3.0,3,1,0,471,3,4,48.4,48.8,0,1.0,0.0555555555555555
2.9,3.8,1.0,2.0,2,3,0,608,3,4,49.5,50.1,0,1.0,0.0277777777777777
1.4,2.4,1.0,3.0,1,2,0,327,3,4,50.8,51.1,0,1.0,0.0277777777777777
1.6,3.9,1.0,0.0,1,3,0,565,3,4,51.8,52.3,0,1.0,0.0277777777777777
1.5,0.8,2.0,1.0,1,0,0,335,3,4,53.0,53.4,0,1.0,0.0
2.4,1.5,3.0,2.0,2,1,0,464,3,4,54.1,54.6,0,1.0,0.0555555555555555
3.2,2.4,3.0,3.0,3,2,0,496,3,4,55.2,55.7,0,1.0,0.0555555555555555
3.8,3.4,4.0,4.0,3,3,0,512,3,4,56.2,56.7,0,1.0,0.0277777777777777
4.3,4.3,5.0,5.0,4,4,0,544,3,4,57.4,58.0,0,1.0,0.0555555555555555
5.8,5.4,6.0,5.0,5,5,0,415,3,4,58.7,59.1,0,1.0,0.0555555555555555
6.7,5.7,6.0,4.0,6,5,0,304,3,4,59.7,60.0,0,1.0,0.0277777777777777
6.5,4.9,5.0,4.0,6,4,0,375,3,4,60.6,61.0,0,1.0,0.0277777777777777
5.9,4.6,5.0,6.0,5,4,0,496,3,4,61.4,61.9,1,1.0,0.1111111111111111
5.2,6.3,5.0,5.0,5,6,0,807,3,4,62.5,63.3,0,1.0,0.0277777777777777
5.5,5.8,6.0,6.0,5,5,0,607,3,4,63.8,64.4,1,1.0,0.1111111111111111
6.6,6.5,4.0,5.0,6,6,0,600,3,4,65.1,65.7,0,1.0,0.0
4.3,5.4,5.0,6.0,4,5,0,480,3,4,66.3,66.7,0,1.0,0.0277777777777777
