user_id,round,agent_id,agent_st_pos_x,agent_st_pos_y,q_value,expected_q_value,is_optimal
7,1,0,2,7,1.0,0.0,1
7,1,0,4,7,1.0,0.0,1
7,1,0,4,7,1.0,0.0,1
7,1,0,7,7,1.0,0.0,1
7,1,0,7,7,1.0,0.0,1
7,1,0,4,1,1.0,0.0384615384615384,0
7,1,0,4,1,1.0,0.0384615384615384,0
7,1,0,4,3,1.0,0.0,1
7,1,0,4,3,1.0,0.0,1
7,1,0,4,0,1.0,0.1153846153846153,1
7,1,0,4,0,1.0,0.1153846153846153,1
7,1,0,3,1,1.0,0.0769230769230769,0
7,1,0,3,1,1.0,0.0769230769230769,0
7,1,0,2,0,1.0,0.0,0
7,1,0,2,0,1.0,0.0,0
7,1,0,7,3,1.0,0.0384615384615384,0
7,1,0,6,4,1.0,0.0,0
7,1,0,6,4,1.0,0.0,0
7,1,0,0,1,1.0,0.0,1
7,1,0,0,1,1.0,0.0,1
7,1,0,3,1,1.7000000000000002,0.0769230769230769,0
7,1,0,3,1,1.7000000000000002,0.0769230769230769,0
7,1,0,2,7,1.1,0.0,1
7,1,0,2,7,1.1,0.0,1
7,1,0,4,7,1.0,0.0,1
7,1,0,4,7,1.0,0.0,1
7,1,0,7,7,2.3,0.0,1
7,1,0,7,7,2.3,0.0,1
7,1,0,3,1,5.300000000000001,0.0,0
7,1,0,3,1,5.300000000000001,0.0,0
7,1,0,4,1,1.7000000000000002,0.0,0
7,1,0,4,1,1.7000000000000002,0.0,0
7,1,0,4,3,1.0,0.0,1
7,1,0,4,3,1.0,0.0,1
7,1,0,1,4,1.0,0.0,1
7,1,0,1,4,1.0,0.0,1
7,1,0,7,0,1.0,0.0,1
7,1,0,7,0,1.0,0.0,1
7,1,0,7,3,3.29,0.0384615384615384,0
7,1,0,7,3,3.29,0.0384615384615384,0
7,1,0,7,4,1.0,0.0,0
7,1,0,7,4,1.0,0.0,0
7,1,0,4,7,2.9000000000000004,0.0,1
7,1,0,4,7,2.9000000000000004,0.0,1
7,1,0,7,7,1.0,0.0,1
7,1,0,7,7,1.0,0.0,1
7,1,0,4,0,1.1,0.1153846153846153,1
7,1,0,3,1,5.300000000000001,0.0,0
7,1,0,3,1,5.300000000000001,0.0,0
7,1,0,0,1,1.0,0.0,1
7,1,0,0,1,1.0,0.0,1
7,1,0,4,3,1.0,0.0,1
7,1,0,4,3,1.0,0.0,1
7,1,0,7,7,2.9000000000000004,0.0,1
7,1,0,7,7,2.9000000000000004,0.0,1
7,1,0,4,7,0.5,0.0,1
7,1,0,4,7,0.5,0.0,1
7,1,0,1,7,1.0,0.0769230769230769,1
7,1,0,1,7,1.0,0.0769230769230769,1
7,1,0,7,4,2.9000000000000004,0.0,0
7,1,0,7,4,2.9000000000000004,0.0,0
7,1,0,7,3,3.29,0.0384615384615384,0
7,1,0,7,3,3.29,0.0384615384615384,0
7,1,0,7,0,1.0,0.0,1
7,1,0,7,0,1.0,0.0,1
7,1,0,4,0,6.7256,0.1153846153846153,1
7,1,0,3,1,5.300000000000001,0.0,0
7,1,0,3,1,5.300000000000001,0.0,0
7,1,0,2,0,1.1,0.0769230769230769,1
7,1,0,2,0,1.1,0.0769230769230769,1
7,1,0,0,1,2.9000000000000004,0.0,1
7,1,0,0,1,2.9000000000000004,0.0,1
7,1,0,1,4,1.1,0.0,1
7,1,0,1,4,1.1,0.0,1
7,1,0,4,3,1.0,0.0,1
7,1,0,4,3,1.0,0.0,1
7,1,0,4,1,2.3,0.0,0
7,1,0,4,1,2.3,0.0,0
7,1,0,4,0,13.58864,0.1153846153846153,1
7,1,0,4,0,13.58864,0.1153846153846153,1
7,1,0,7,0,2.3,0.0,1
7,1,0,7,0,2.3,0.0,1
7,1,0,7,3,3.29,0.0384615384615384,0
7,1,0,7,3,3.29,0.0384615384615384,0
7,1,0,7,4,2.9000000000000004,0.0,0
7,1,0,7,4,2.9000000000000004,0.0,0
7,1,0,7,7,2.9000000000000004,0.0,1
7,1,0,7,7,2.9000000000000004,0.0,1
7,1,0,5,7,1.0,0.0769230769230769,1
7,1,0,5,7,1.0,0.0769230769230769,1
7,1,0,4,7,1.0,0.0,1
7,1,0,4,7,1.0,0.0,1
7,1,0,2,7,1.1,0.0,1
7,1,0,2,7,1.1,0.0,1
7,1,0,3,1,5.300000000000001,0.0769230769230769,0
7,1,0,3,1,5.300000000000001,0.0769230769230769,0
7,1,0,2,0,2.3,0.0,0
7,1,0,1,1,1.0,0.0384615384615384,0
7,1,0,1,1,1.0,0.0384615384615384,0
7,1,0,0,2,1.0,0.0,0
7,1,0,0,2,1.0,0.0,0
7,1,0,1,2,1.0,0.0,0
7,1,0,1,2,1.0,0.0,0
7,1,0,4,3,2.9000000000000004,0.0,1
7,1,0,4,3,2.9000000000000004,0.0,1
7,1,0,6,3,1.0,0.0769230769230769,0
7,1,0,6,3,1.0,0.0769230769230769,0
7,1,0,7,4,3.5,0.0,0
7,1,0,7,4,3.5,0.0,0
7,1,0,7,0,1.1,0.0,1
7,1,0,7,0,1.1,0.0,1
7,1,0,4,1,2.3,0.0,0
7,1,0,4,1,2.3,0.0,0
7,1,0,4,0,1.0,0.0769230769230769,0
7,1,0,4,0,1.0,0.0769230769230769,0
7,1,0,3,1,5.300000000000001,0.0,0
7,1,0,3,1,5.300000000000001,0.0,0
7,1,0,2,0,2.06,0.0,0
7,1,0,2,0,2.06,0.0,0
7,1,0,0,1,3.5,0.0,1
7,1,0,0,1,3.5,0.0,1
7,1,0,7,7,2.9000000000000004,0.0,1
7,1,0,7,7,2.9000000000000004,0.0,1
7,1,0,4,7,2.9000000000000004,0.0,1
10,1,0,0,1,1.0,0.0,1
10,1,0,0,2,1.0,0.0384615384615384,0
10,1,0,1,1,1.0,0.0769230769230769,1
10,1,0,1,1,1.0,0.0769230769230769,1
10,1,0,2,0,1.0,0.0,0
10,1,0,2,1,1.0,0.0,0
10,1,0,1,1,1.0,0.0,0
10,1,0,1,1,1.0,0.0,0
10,1,0,1,1,1.0,0.0,0
10,1,0,1,0,1.0,0.0,0
10,1,0,1,0,1.0,0.0,0
10,1,0,1,0,1.0,0.0769230769230769,1
10,1,0,1,0,1.0,0.0769230769230769,1
10,1,0,4,1,1.0,0.0,0
10,1,0,4,1,1.0,0.0,0
10,1,0,4,1,1.0,0.0769230769230769,1
10,1,0,4,1,1.0,0.0769230769230769,1
10,1,0,4,1,1.0,0.0769230769230769,1
10,1,0,4,1,1.0,0.0769230769230769,1
10,1,0,4,1,1.0,0.0384615384615384,0
10,1,0,4,1,1.0,0.0384615384615384,0
10,1,0,2,0,1.0,0.0769230769230769,1
10,1,0,2,0,1.0,0.0769230769230769,1
10,1,0,4,0,1.0,0.0384615384615384,0
10,1,0,4,0,1.0,0.0384615384615384,0
10,1,0,7,0,1.0,0.0,1
10,1,0,7,0,1.0,0.0,1
10,1,0,7,3,1.0,0.0384615384615384,0
10,1,0,7,3,1.0,0.0384615384615384,0
10,1,0,7,4,1.0,0.0769230769230769,1
10,1,0,7,4,1.0,0.0769230769230769,1
10,1,0,4,3,1.0,0.0,1
10,1,0,4,3,1.0,0.0,1
10,1,0,3,1,1.0,0.0,0
10,1,0,3,1,1.0,0.0,0
10,1,0,1,4,1.0,0.0,1
10,1,0,1,4,1.0,0.0,1
10,1,0,0,1,1.49,0.0,1
10,1,0,0,1,1.49,0.0,1
10,1,0,2,0,1.0,0.0,0
10,1,0,2,0,1.0,0.0,0
10,1,0,4,0,1.0,0.0769230769230769,0
10,1,0,4,0,1.0,0.0769230769230769,0
10,1,0,2,7,1.0,0.0,1
10,1,0,2,7,1.0,0.0,1
10,1,0,4,7,1.0,0.0,1
10,1,0,5,7,1.0,0.0,0
10,1,0,5,7,1.0,0.0,0
10,1,0,7,7,1.0,0.0,1
10,1,0,7,7,1.0,0.0,1
10,1,0,4,3,1.0,0.0,1
10,1,0,4,3,1.0,0.0,1
10,1,0,3,1,1.0,0.0384615384615384,0
10,1,0,3,1,1.0,0.0384615384615384,0
10,1,0,2,0,1.0,0.0769230769230769,1
10,1,0,2,0,1.0,0.0769230769230769,1
10,1,0,4,0,1.0,0.0384615384615384,0
10,1,0,4,0,1.0,0.0384615384615384,0
10,1,0,7,0,1.0,0.0,1
10,1,0,7,0,1.0,0.0,1
10,1,0,7,3,1.0,0.0,0
10,1,0,7,3,1.0,0.0,0
10,1,0,7,4,-0.7,0.0384615384615384,0
10,1,0,7,4,-0.7,0.0384615384615384,0
10,1,0,1,4,1.0,0.0,1
10,1,0,1,4,1.0,0.0,1
10,1,0,4,1,1.0,0.0,0
10,1,0,4,1,1.0,0.0,0
10,1,0,3,1,1.0,0.0384615384615384,0
10,1,0,3,1,1.0,0.0384615384615384,0
10,1,0,0,1,1.49,0.0,1
10,1,0,0,1,1.49,0.0,1
10,1,0,4,3,1.0,0.0,1
10,1,0,4,3,1.0,0.0,1
10,1,0,4,1,1.0,0.0384615384615384,0
10,1,0,4,1,1.0,0.0384615384615384,0
10,1,0,4,0,1.0,0.0,0
10,1,0,4,0,1.0,0.0,0
10,1,0,7,0,1.0,0.0,1
10,1,0,7,0,1.0,0.0,1
10,1,0,7,3,1.0,0.0384615384615384,0
10,1,0,7,3,1.0,0.0384615384615384,0
10,1,0,2,0,1.0,0.0769230769230769,1
10,1,0,2,0,1.0,0.0769230769230769,1
10,1,0,0,1,1.49,0.0,1
10,1,0,0,1,1.49,0.0,1
10,1,0,1,4,1.0,0.0,1
10,1,0,1,4,1.0,0.0,1
10,1,0,4,7,0.89,0.0,1
10,1,0,4,7,0.89,0.0,1
10,1,0,7,7,1.0,0.0,1
10,1,0,7,7,1.0,0.0,1
10,1,0,4,3,1.0,0.0,1
10,1,0,4,3,1.0,0.0,1
10,1,0,4,1,1.0,0.0,0
10,1,0,4,1,1.0,0.0,0
10,1,0,4,0,1.0,0.0,0
10,1,0,4,0,1.0,0.0,0
10,1,0,2,0,0.89,0.0,0
10,1,0,2,0,0.89,0.0,0
10,1,0,3,1,-0.7,0.0,0
10,1,0,3,1,-0.7,0.0,0
10,1,0,0,1,1.49,0.0,1
10,1,0,0,1,1.49,0.0,1
10,1,0,1,4,1.0,0.0,1
10,1,0,1,4,1.0,0.0,1
10,1,0,4,1,-0.31,0.0,0
10,1,0,4,1,-0.31,0.0,0
10,1,0,4,0,1.0,0.0769230769230769,0
10,1,0,4,0,1.0,0.0769230769230769,0
10,1,0,2,0,1.0,0.0,0
10,1,0,2,0,1.0,0.0,0
10,1,0,0,1,1.0,0.0,1
10,1,0,0,1,1.0,0.0,1
10,1,0,3,1,-0.7,0.0769230769230769,0
10,1,0,3,1,-0.7,0.0769230769230769,0
10,1,0,4,3,1.0,0.0,1
10,1,0,4,3,1.0,0.0,1
10,1,0,7,4,1.0,0.0,0
10,1,0,6,5,1.0,0.0,0
