agent_st_pos_x,agent_st_pos_y,agent_end_pos_x,agent_end_pos_y,agent_ini_pos_x,agent_ini_pos_y,agent_id,duration,user_id,round,st_time_relative,end_time_relative,is_optimal,q_value,expected_q_value
0.8,1.4,7.0,7.0,0,1,0,775,7,1,97.0,97.8,1,3.5,0.0
7.4,7.3,4.0,7.0,7,7,0,1460,7,1,98.3,99.7,1,2.9000000000000004,0.0
2.5,0.8,2.0,0.0,1,1,0,48,10,1,6.2,6.2,1,1.0,0.0769230769230769
1.8,1.5,1.0,1.0,1,1,0,94,10,1,10.6,10.7,0,1.0,0.0
1.2,0.2,1.0,0.0,1,0,0,71,10,1,13.2,13.3,0,1.0,0.0
1.2,0.5,4.0,1.0,1,0,0,1196,10,1,13.8,15.0,1,1.0,0.0769230769230769
4.1,1.3,4.0,1.0,4,1,0,100,10,1,15.2,15.3,0,1.0,0.0
4.1,1.3,4.0,1.0,4,1,0,97,10,1,15.3,15.4,1,1.0,0.0769230769230769
4.1,1.3,4.0,1.0,4,1,0,86,10,1,15.5,15.6,1,1.0,0.0769230769230769
4.2,1.6,2.0,0.0,4,1,0,958,10,1,16.5,17.4,0,1.0,0.0384615384615384
3.0,0.8,4.0,0.0,2,0,0,827,10,1,18.7,19.5,1,1.0,0.0769230769230769
5.0,1.0,7.0,0.0,4,0,0,903,10,1,21.1,22.0,0,1.0,0.0384615384615384
7.1,1.0,7.0,3.0,7,0,0,703,10,1,23.0,23.7,1,1.0,0.0
7.2,3.6,7.0,4.0,7,3,0,648,10,1,24.6,25.2,0,1.0,0.0384615384615384
7.4,4.3,4.0,3.0,7,4,0,897,10,1,25.9,26.8,1,1.0,0.0769230769230769
4.4,3.9,3.0,1.0,4,3,0,854,10,1,27.9,28.8,1,1.0,0.0
3.5,1.8,1.0,4.0,3,1,0,823,10,1,29.6,30.4,0,1.0,0.0
1.1,4.8,0.0,1.0,1,4,0,899,10,1,31.4,32.3,1,1.0,0.0
0.6,1.7,2.0,0.0,0,1,0,533,10,1,33.1,33.6,1,1.49,0.0
2.4,0.8,4.0,0.0,2,0,0,601,10,1,34.5,35.1,0,1.0,0.0
4.7,0.9,2.0,7.0,4,0,0,1184,10,1,36.0,37.2,0,1.0,0.0769230769230769
2.1,7.2,4.0,7.0,2,7,0,821,10,1,38.3,39.2,1,1.0,0.0
5.4,6.9,7.0,7.0,5,7,0,1216,10,1,42.4,43.6,0,1.0,0.0
7.2,7.1,4.0,3.0,7,7,0,835,10,1,44.8,45.7,1,1.0,0.0
4.5,3.5,3.0,1.0,4,3,0,764,10,1,46.4,47.2,1,1.0,0.0
3.8,1.9,2.0,0.0,3,1,0,674,10,1,48.3,49.0,0,1.0,0.0384615384615384
2.9,0.8,4.0,0.0,2,0,0,854,10,1,50.0,50.8,1,1.0,0.0769230769230769
4.8,0.5,7.0,0.0,4,0,0,754,10,1,51.6,52.4,0,1.0,0.0384615384615384
7.3,1.0,7.0,3.0,7,0,0,667,10,1,53.4,54.1,1,1.0,0.0
7.4,3.6,7.0,4.0,7,3,0,498,10,1,54.8,55.3,0,1.0,0.0
7.4,4.5,1.0,4.0,7,4,0,780,10,1,55.9,56.7,0,-0.7,0.0384615384615384
1.7,4.8,4.0,1.0,1,4,0,732,10,1,57.7,58.4,1,1.0,0.0
4.5,1.9,3.0,1.0,4,1,0,672,10,1,59.1,59.7,0,1.0,0.0
3.6,1.7,0.0,1.0,3,1,0,918,10,1,60.4,61.3,0,1.0,0.0384615384615384
0.6,1.6,4.0,3.0,0,1,0,899,10,1,62.1,63.0,1,1.49,0.0
4.3,3.7,4.0,1.0,4,3,0,517,10,1,64.0,64.5,1,1.0,0.0
4.3,1.6,4.0,0.0,4,1,0,496,10,1,65.3,65.8,0,1.0,0.0384615384615384
4.6,0.8,7.0,0.0,4,0,0,682,10,1,66.4,67.1,0,1.0,0.0
7.3,0.6,7.0,3.0,7,0,0,617,10,1,67.8,68.4,1,1.0,0.0
7.5,3.6,2.0,0.0,7,3,0,593,10,1,69.1,69.7,0,1.0,0.0384615384615384
2.6,0.7,0.0,1.0,2,0,0,537,10,1,70.6,71.1,1,1.0,0.0769230769230769
0.5,2.2,1.0,4.0,0,1,0,464,10,1,71.9,72.3,1,1.49,0.0
1.6,4.4,4.0,7.0,1,4,0,731,10,1,73.0,73.8,1,1.0,0.0
4.9,7.1,7.0,7.0,4,7,0,1033,10,1,74.8,75.9,1,0.89,0.0
7.2,7.3,4.0,3.0,7,7,0,737,10,1,77.0,77.7,1,1.0,0.0
4.7,3.8,4.0,1.0,4,3,0,648,10,1,78.5,79.1,1,1.0,0.0
4.7,1.8,4.0,0.0,4,1,0,504,10,1,80.0,80.5,0,1.0,0.0
3.9,0.3,2.0,0.0,4,0,0,471,10,1,81.3,81.8,0,1.0,0.0
2.5,0.6,3.0,1.0,2,0,0,566,10,1,82.5,83.1,0,0.89,0.0
3.3,2.0,0.0,1.0,3,1,0,646,10,1,84.2,84.9,0,-0.7,0.0
0.7,1.8,1.0,4.0,0,1,0,965,10,1,85.9,86.9,1,1.49,0.0
1.4,4.8,4.0,1.0,1,4,0,715,10,1,87.7,88.4,1,1.0,0.0
5.0,1.6,4.0,0.0,4,1,0,501,10,1,89.4,89.9,0,-0.31,0.0
4.4,0.8,2.0,0.0,4,0,0,517,10,1,90.7,91.2,0,1.0,0.0769230769230769
2.4,0.7,0.0,1.0,2,0,0,966,10,1,92.1,93.1,0,1.0,0.0
0.8,1.6,3.0,1.0,0,1,0,781,10,1,93.8,94.6,1,1.0,0.0
3.3,1.5,4.0,3.0,3,1,0,812,10,1,95.7,96.5,0,-0.7,0.0769230769230769
4.4,3.9,7.0,4.0,4,3,0,606,10,1,97.3,97.9,1,1.0,0.0
0.9,6.0,1.0,4.0,1,6,0,1032,3,1,5.6,6.6,0,1.0,0.0
1.4,5.5,3.0,1.0,1,5,0,1965,3,1,9.3,11.2,0,1.0,0.0384615384615384
2.0,0.6,4.0,1.0,2,0,0,662,3,1,39.8,40.5,0,1.0,0.0
3.1,0.7,4.0,3.0,2,0,0,1007,3,1,46.7,47.7,0,1.0,0.0
5.0,3.6,7.0,3.0,4,3,0,1165,3,1,49.1,50.3,1,1.0,0.0
6.6,2.7,7.0,4.0,6,2,0,828,3,1,53.4,54.3,0,1.0,0.0
7.3,4.7,3.0,7.0,7,4,0,1339,3,1,55.7,57.0,0,1.0,0.0
3.4,7.1,4.0,7.0,3,7,0,1658,3,1,58.7,60.3,0,1.0,0.0
4.3,7.2,2.0,7.0,4,7,0,993,3,1,61.5,62.5,1,1.0,0.0
2.1,6.9,1.0,5.0,2,7,0,1699,3,1,64.2,65.9,1,1.0,0.0
3.9,6.2,7.0,5.0,3,6,0,1037,3,1,84.1,85.2,0,1.0,0.0
2.4,0.6,3.0,0.0,2,0,0,964,9,1,9.2,10.1,0,1.49,0.0
2.1,1.0,2.0,1.0,2,0,0,1009,9,1,13.4,14.4,0,1.0,0.0
2.3,1.2,4.0,1.0,2,1,0,939,9,1,15.2,16.1,0,1.0,0.0384615384615384
1.9,0.9,1.0,1.0,1,0,0,1087,9,1,25.7,26.8,0,1.0,0.0384615384615384
1.5,2.2,1.0,2.0,1,1,0,496,9,1,28.3,28.8,0,1.0,0.0
0.6,2.9,0.0,4.0,0,2,0,696,9,1,31.8,32.5,0,1.0,0.0
1.3,5.4,4.0,4.0,0,4,0,864,9,1,34.5,35.4,0,1.0,0.0384615384615384
