agent_st_pos_x,agent_st_pos_y,agent_end_pos_x,agent_end_pos_y,agent_ini_pos_x,agent_ini_pos_y,agent_id,duration,user_id,round,st_time_relative,end_time_relative,is_optimal,q_value,expected_q_value
6.2,5.8,6.0,4.0,6,4,0,771,5,4,44.4,45.2,0,1.0,0.0555555555555555
5.5,4.5,5.0,6.0,5,6,0,771,5,4,46.8,47.5,0,1.0,0.0
5.3,7.3,4.0,6.0,4,6,0,752,5,4,48.3,49.1,1,1.0,0.1111111111111111
5.6,5.7,6.0,6.0,6,6,0,681,5,4,51.0,51.7,0,1.0,0.0
6.4,6.3,4.0,4.0,2,4,0,523,5,4,52.3,52.8,0,1.0,0.0
2.5,4.4,2.0,4.0,2,4,0,138,5,4,57.1,57.2,0,1.0,0.0555555555555555
2.5,4.1,1.0,2.0,1,2,0,532,5,4,58.7,59.2,0,1.0,0.0555555555555555
1.6,2.6,2.0,1.0,2,1,0,533,5,4,59.8,60.3,0,1.0,0.0555555555555555
2.3,1.7,2.0,2.0,2,2,0,811,5,4,60.9,61.7,0,1.0,0.0555555555555555
2.3,2.7,1.0,1.0,1,1,0,662,5,4,63.1,63.7,0,1.0,0.0277777777777777
1.7,1.5,2.0,3.0,2,3,0,830,5,4,64.3,65.1,0,1.0,0.0555555555555555
2.5,3.6,5.0,5.0,5,5,0,623,5,4,65.6,66.3,1,1.0,0.1111111111111111
5.5,5.5,4.0,4.0,4,4,0,552,5,4,66.8,67.3,0,1.49,0.0277777777777777
4.8,4.3,6.0,5.0,6,5,0,782,5,4,68.3,69.1,0,1.0,0.0555555555555555
6.4,5.1,6.0,4.0,6,4,0,938,5,4,69.6,70.6,0,1.0,0.0
6.6,4.7,4.0,6.0,4,6,0,673,5,4,71.0,71.7,0,1.0,0.0555555555555555
4.6,6.1,2.0,2.0,2,2,0,1047,5,4,72.2,73.3,0,1.0,0.0555555555555555
2.7,2.5,1.0,2.0,1,2,0,720,5,4,73.7,74.4,0,1.0,0.0277777777777777
1.5,2.6,1.0,3.0,1,3,0,592,5,4,75.0,75.6,0,1.0,0.0555555555555555
1.4,3.6,4.0,3.0,4,3,0,960,5,4,76.0,77.0,0,1.0,0.0555555555555555
4.1,3.8,4.0,4.0,4,4,0,968,5,4,78.1,79.1,0,1.49,0.0277777777777777
5.0,4.5,6.0,5.0,6,5,0,553,5,4,79.7,80.2,0,1.0,0.0
7.6,5.6,5.0,5.0,5,5,0,781,5,4,82.1,82.8,1,1.0,0.1111111111111111
6.0,5.6,5.0,4.0,5,4,0,573,5,4,83.4,83.9,0,1.0,0.0277777777777777
5.9,4.3,4.0,6.0,4,6,0,950,5,4,84.9,85.9,1,1.0,0.1111111111111111
4.9,6.1,3.0,1.0,2,0,0,859,5,4,87.1,87.9,0,1.0,0.0
2.6,0.5,3.0,2.0,3,2,0,739,5,4,90.1,90.8,0,1.0,0.0277777777777777
3.4,2.4,2.0,2.0,2,2,0,296,5,4,91.5,91.8,0,1.0,0.0555555555555555
2.5,2.0,2.0,3.0,2,3,0,693,5,4,93.4,94.1,0,1.0,0.0
2.8,3.7,3.0,3.0,3,3,0,721,5,4,95.0,95.7,0,3.29,0.0277777777777777
3.1,4.0,6.0,4.0,6,4,0,1325,5,4,97.2,98.5,0,1.0,0.0
1.5,6.3,2.0,2.0,1,5,0,1116,2,9,43.1,44.2,1,1.0,0.0
5.8,3.4,2.0,2.0,6,2,0,992,2,9,69.8,70.7,1,1.0,0.0
5.5,7.8,2.0,3.0,4,7,1,1158,2,9,4.1,5.2,0,1.0,0.0
2.7,5.0,5.0,5.0,2,5,1,920,2,9,45.6,46.5,1,0.89,0.0
6.0,1.9,5.0,5.0,6,1,1,1098,2,9,71.7,72.8,1,1.0,0.0
4.5,7.1,5.0,5.0,4,7,0,359,4,4,66.8,67.2,0,1.0,0.0
6.1,6.2,1.0,2.0,5,5,0,592,4,4,68.1,68.7,1,1.0,0.1111111111111111
2.0,2.6,3.0,1.0,1,2,0,527,4,4,69.4,69.9,0,1.0,0.0555555555555555
3.7,1.7,1.0,3.0,3,1,0,592,4,4,70.4,71.0,0,1.49,0.0555555555555555
1.4,3.8,4.0,5.0,1,3,0,752,4,4,71.7,72.4,0,1.0,0.0
5.3,1.4,2.0,3.0,5,1,0,437,3,9,2.7,3.2,1,1.0,0.0
1.3,5.0,1.0,3.0,1,4,0,406,3,9,6.2,6.6,0,1.0,0.0
1.9,4.5,2.0,3.0,1,3,0,438,3,9,7.8,8.2,0,1.0,0.0277777777777777
2.3,4.3,2.0,2.0,2,3,0,487,3,9,9.5,10.0,0,1.49,0.0277777777777777
4.0,6.1,2.0,2.0,3,5,0,820,3,9,28.3,29.1,1,1.0,0.0833333333333333
5.0,1.7,3.0,3.0,4,1,0,692,3,9,48.4,49.1,0,1.0,0.0
1.1,3.5,5.0,6.0,1,2,0,881,3,9,82.8,83.7,0,1.0,0.0277777777777777
3.8,5.3,5.0,4.0,4,5,0,513,3,9,87.6,88.1,0,1.0,0.0
4.5,4.5,4.0,3.0,4,4,0,499,3,9,90.9,91.4,0,1.49,0.0
4.9,3.9,2.0,3.0,4,3,0,597,3,9,92.5,93.1,1,1.0,0.0833333333333333
6.4,6.6,5.0,6.0,6,6,1,456,3,9,15.6,16.0,1,1.0,0.1111111111111111
5.2,5.6,4.0,6.0,5,6,1,636,3,9,17.7,18.4,0,1.0,0.0555555555555555
5.3,7.2,4.0,6.0,4,6,1,444,3,9,19.7,20.1,0,1.0,0.0277777777777777
3.4,7.1,4.0,6.0,3,7,1,381,3,9,22.5,22.8,0,1.0,0.0
7.0,7.2,1.0,0.0,6,7,1,780,3,9,30.4,31.2,0,1.0,0.0277777777777777
1.6,0.4,1.0,1.0,1,0,1,424,3,9,32.5,32.9,0,1.0,0.0
1.3,2.0,2.0,1.0,1,1,1,474,3,9,41.0,41.5,0,3.89,0.0555555555555555
3.4,1.7,4.0,4.0,2,0,1,589,3,9,52.1,52.6,1,5.09,0.0833333333333333
6.5,7.4,4.0,5.0,6,7,1,428,3,9,61.8,62.3,1,1.0,0.0833333333333333
4.5,5.3,4.0,5.0,3,4,1,295,3,9,66.1,66.4,1,1.0,0.0833333333333333
5.9,7.0,4.0,4.0,5,6,1,451,3,9,70.0,70.5,0,1.331,0.0277777777777777
4.9,5.0,4.0,4.0,4,4,1,360,3,9,71.7,72.1,1,5.69,0.1111111111111111
4.4,5.1,4.0,4.0,4,4,1,438,3,9,73.3,73.8,0,1.0,0.0555555555555555
4.7,5.0,4.0,4.0,4,4,1,497,3,9,74.8,75.2,1,5.69,0.1111111111111111
3.5,5.5,3.0,3.0,3,5,1,517,3,9,77.9,78.4,0,1.0,0.0
0.4,2.3,3.0,2.0,0,1,0,675,10,9,4.7,5.4,0,1.0,0.0
2.9,2.3,2.0,3.0,3,2,0,343,10,9,7.3,7.6,0,1.0,0.0555555555555555
3.6,3.4,3.0,1.0,3,3,0,477,10,9,10.5,11.0,0,1.0,0.0277777777777777
3.7,2.2,2.0,1.0,3,1,0,407,10,9,12.5,12.9,0,1.0,0.0555555555555555
2.7,1.5,1.0,2.0,2,1,0,406,10,9,13.7,14.1,0,1.0,0.0277777777777777
0.6,3.7,1.0,3.0,0,3,0,677,10,9,17.4,18.1,0,1.0,0.0
0.5,2.6,1.0,1.0,1,3,0,429,10,9,20.2,20.7,0,1.0,0.0277777777777777
0.8,0.7,3.0,1.0,1,1,0,722,10,9,22.6,23.3,0,1.0,0.0
4.2,2.4,2.0,2.0,3,1,0,507,10,9,25.0,25.5,0,1.0,0.0277777777777777
2.8,2.7,1.0,3.0,2,2,0,412,10,9,26.5,26.9,1,1.0,0.1111111111111111
1.7,2.8,2.0,1.0,1,3,0,468,10,9,28.5,28.9,0,2.09,0.0555555555555555
2.6,1.6,3.0,2.0,2,1,0,347,10,9,29.7,30.0,0,1.0,0.0277777777777777
3.1,2.6,2.0,3.0,3,2,0,333,10,9,30.7,31.0,1,1.0,0.1111111111111111
3.3,3.4,3.0,3.0,2,3,0,300,10,9,32.6,32.9,0,1.49,0.0555555555555555
3.6,3.4,3.0,1.0,3,3,0,483,10,9,33.5,33.9,0,1.0,0.0555555555555555
2.4,2.5,2.0,3.0,2,2,0,438,10,9,36.8,37.3,1,1.0,0.1111111111111111
2.4,4.3,1.0,3.0,2,3,0,323,10,9,39.1,39.4,0,1.0,0.0
1.7,3.0,2.0,1.0,1,3,0,466,10,9,40.6,41.1,0,2.09,0.0555555555555555
3.4,1.7,3.0,1.0,2,1,0,187,10,9,42.3,42.5,0,1.0,0.0555555555555555
4.5,1.6,3.0,2.0,4,1,0,351,10,9,44.9,45.2,1,1.0,0.0833333333333333
3.4,2.6,1.0,2.0,3,2,0,373,10,9,45.9,46.3,0,1.0,0.0555555555555555
1.4,2.0,3.0,2.0,1,2,0,413,10,9,47.4,47.8,0,1.0,0.0277777777777777
3.5,1.7,2.0,2.0,3,1,0,382,10,9,50.8,51.2,0,1.49,0.0
2.6,2.4,3.0,3.0,2,2,0,366,10,9,52.0,52.4,0,1.0,0.0555555555555555
3.2,4.5,1.0,2.0,3,4,0,523,10,9,55.8,56.3,0,1.0,0.0
0.9,3.1,2.0,3.0,1,2,0,672,10,9,58.1,58.8,0,2.09,0.0277777777777777
2.3,3.3,3.0,2.0,2,3,0,410,10,9,59.8,60.2,0,1.0,0.0555555555555555
3.5,1.5,2.0,1.0,3,2,0,335,10,9,61.9,62.2,0,1.5341,0.0555555555555555
2.2,1.3,2.0,2.0,2,1,0,293,10,9,73.9,74.1,0,1.0,0.0277777777777777
2.5,2.6,3.0,3.0,2,2,0,341,10,9,74.9,75.3,1,1.0,0.1111111111111111
4.1,3.0,6.0,4.0,3,3,0,651,10,9,76.4,77.0,0,1.0,0.0277777777777777
5.8,3.9,3.0,1.0,6,4,0,571,10,9,78.5,79.1,0,1.0,0.0277777777777777
3.5,1.3,0.0,1.0,3,1,0,328,10,9,80.1,80.4,0,1.49,0.0
1.6,1.6,3.0,1.0,1,1,0,419,10,9,87.4,87.8,0,1.0,0.0277777777777777
2.6,2.4,1.0,3.0,3,1,0,354,10,9,89.7,90.1,1,-0.7,0.1111111111111111
2.4,2.5,2.0,3.0,2,2,0,328,10,9,93.2,93.5,0,1.0,0.0555555555555555
2.5,3.1,1.0,1.0,2,3,0,387,10,9,94.2,94.5,1,1.0,0.1111111111111111
1.5,1.3,3.0,1.0,1,1,0,313,10,9,95.5,95.8,0,1.0,0.0
6.5,0.5,6.0,4.0,6,0,1,541,10,9,6.1,6.7,1,1.0,0.0
6.5,3.2,5.0,6.0,6,3,1,727,10,9,9.1,9.9,1,1.0,0.0833333333333333
4.6,5.5,4.0,5.0,5,6,1,307,10,9,11.8,12.1,1,1.0,0.1111111111111111
4.5,6.4,4.0,5.0,4,6,1,417,10,9,14.9,15.3,0,1.0,0.0
4.4,5.4,6.0,5.0,4,5,1,537,10,9,16.0,16.6,0,1.0,0.0277777777777777
5.6,6.2,6.0,4.0,5,6,1,483,10,9,18.9,19.4,0,1.0,0.0277777777777777
5.4,4.5,4.0,4.0,6,4,1,415,10,9,21.5,21.9,0,1.0,0.0555555555555555
4.6,5.4,6.0,5.0,4,5,1,471,10,9,24.0,24.5,0,1.0,0.0555555555555555
5.3,4.5,4.0,4.0,5,4,1,341,10,9,27.6,27.9,0,1.0,0.0555555555555555
6.0,5.2,4.0,5.0,5,4,1,365,10,9,31.8,32.1,1,1.0,0.1111111111111111
5.5,4.7,5.0,6.0,5,4,1,377,10,9,34.8,35.2,0,1.0,0.0277777777777777
5.3,6.0,4.0,5.0,5,6,1,292,10,9,36.0,36.3,0,1.0,0.0555555555555555
4.8,5.6,6.0,5.0,4,5,1,423,10,9,37.8,38.2,0,0.56,0.0555555555555555
5.1,4.8,4.0,5.0,5,5,1,286,10,9,44.0,44.3,1,1.0,0.1111111111111111
5.8,4.3,6.0,7.0,5,4,1,454,10,9,49.5,50.0,0,1.0,0.0277777777777777
5.4,6.3,5.0,5.0,5,6,1,228,10,9,53.2,53.4,1,-0.7,0.1111111111111111
4.5,5.2,4.0,6.0,4,4,1,363,10,9,57.1,57.5,0,1.49,0.0555555555555555
6.0,6.9,5.0,5.0,6,7,1,374,10,9,63.3,63.7,1,2.7341,0.0833333333333333
5.5,5.2,6.0,4.0,5,5,1,493,10,9,64.6,65.1,0,1.0,0.0555555555555555
6.2,4.8,5.0,4.0,6,4,1,348,10,9,65.8,66.2,0,2.09,0.0555555555555555
5.8,4.3,6.0,4.0,5,4,1,443,10,9,67.2,67.7,0,1.0,0.0277777777777777
7.0,3.9,6.0,5.0,6,4,1,397,10,9,69.6,70.0,0,1.0,0.0
6.0,5.7,5.0,4.0,6,5,1,442,10,9,71.0,71.5,1,1.931,0.1111111111111111
5.1,4.2,4.0,6.0,5,4,1,531,10,9,72.4,73.0,0,1.0,0.0277777777777777
6.3,5.5,5.0,5.0,6,5,1,361,10,9,77.7,78.0,1,1.931,0.1111111111111111
4.9,4.8,5.0,6.0,4,4,1,292,10,9,81.4,81.7,0,1.331,0.0555555555555555
6.5,6.9,6.0,5.0,6,7,1,444,10,9,85.0,85.4,0,1.0,0.0555555555555555
6.2,5.6,5.0,6.0,6,5,1,371,10,9,86.3,86.7,1,1.931,0.1111111111111111
6.3,7.3,4.0,5.0,5,6,1,466,10,9,88.4,88.9,0,2.0942021000000004,0.0277777777777777
4.0,4.5,5.0,4.0,4,5,1,428,10,9,90.7,91.2,0,1.0,0.0277777777777777
5.9,4.4,6.0,5.0,5,4,1,317,10,9,92.0,92.4,0,1.0,0.0277777777777777
5.5,7.2,4.0,4.0,5,7,1,490,10,9,99.2,99.7,0,1.0,0.0555555555555555
4.5,5.6,5.0,4.0,3,4,0,466,30,4,1.8,2.3,1,1.0,0.0833333333333333
4.5,1.4,2.0,1.0,4,1,0,448,30,4,25.3,25.7,0,1.0,0.0
3.2,2.1,1.0,2.0,2,1,0,326,30,4,27.4,27.7,1,1.0,0.1111111111111111
1.9,2.4,2.0,4.0,1,2,0,357,30,4,29.0,29.3,0,1.0,0.0555555555555555
1.9,4.7,3.0,2.0,2,4,0,416,30,4,30.3,30.7,0,1.0,0.0
4.1,2.2,3.0,2.0,3,2,0,349,30,4,32.1,32.5,0,1.0,0.0
3.6,1.7,3.0,4.0,3,2,0,430,30,4,33.9,34.4,0,1.0,0.0555555555555555
2.7,4.6,2.0,4.0,3,4,0,298,30,4,36.0,36.3,0,1.0,0.0
1.7,3.5,1.0,2.0,1,3,0,321,30,4,38.9,39.2,1,1.0,0.1111111111111111
1.7,2.1,3.0,4.0,1,2,0,383,30,4,40.5,40.9,1,1.0,0.1111111111111111
3.6,3.5,5.0,4.0,3,3,0,402,30,4,43.5,43.9,1,1.0,0.1111111111111111
5.3,4.1,4.0,4.0,5,4,0,431,30,4,45.2,45.7,0,1.0,0.0
5.6,6.6,3.0,2.0,5,6,0,586,30,4,56.7,57.3,0,5.69,0.0555555555555555
5.7,4.6,3.0,3.0,5,4,0,502,30,4,61.6,62.1,0,1.0,0.0555555555555555
3.8,3.3,0.0,3.0,3,3,0,575,30,4,63.5,64.1,0,1.0,0.0
1.2,2.8,2.0,3.0,1,2,0,432,30,4,67.1,67.5,0,1.0,0.0
2.4,4.1,5.0,5.0,2,3,0,417,30,4,68.8,69.2,0,1.0,0.0
4.4,5.0,6.0,5.0,5,5,0,471,30,4,70.5,70.9,1,1.0,0.1111111111111111
7.7,4.5,5.0,4.0,7,4,0,540,30,4,96.7,97.2,1,1.0,0.0833333333333333
4.2,4.2,2.0,2.0,4,3,0,878,7,9,54.6,55.5,0,3.867359,0.0555555555555555
0.3,2.1,1.0,1.0,0,2,0,407,7,9,63.1,63.5,0,1.0,0.0
2.1,2.6,3.0,2.0,2,2,0,463,7,9,66.5,66.9,0,1.0,0.0555555555555555
3.5,2.0,3.0,2.0,3,2,0,344,7,9,68.3,68.6,0,1.0,0.0555555555555555
2.6,5.3,2.0,2.0,2,4,0,672,7,9,77.4,78.0,0,1.0,0.0
2.6,2.9,1.0,3.0,2,2,0,373,7,9,79.4,79.7,0,6.890000000000001,0.0555555555555555
1.5,3.2,1.0,1.0,1,3,0,408,7,9,80.1,80.5,0,1.0,0.0277777777777777
1.9,1.9,3.0,1.0,1,1,0,397,7,9,81.1,81.5,1,8.690000000000001,0.1111111111111111
3.1,1.5,3.0,2.0,3,1,0,375,7,9,82.0,82.4,0,1.0,0.0555555555555555
1.1,1.4,2.0,2.0,1,0,0,356,7,9,99.2,99.5,0,1.0,0.0277777777777777
3.8,7.1,5.0,6.0,3,7,1,713,7,9,56.5,57.2,1,1.0,0.0555555555555555
5.7,6.8,5.0,5.0,5,6,1,713,7,9,58.1,58.8,0,1.0,0.0277777777777777
5.4,3.8,4.0,5.0,6,4,1,721,7,9,74.4,75.1,0,1.49,0.0277777777777777
4.8,7.4,5.0,4.0,5,7,1,514,7,9,83.5,84.0,0,1.0,0.0
6.2,5.1,4.0,4.0,5,4,1,399,7,9,84.9,85.3,1,1.49,0.1111111111111111
5.6,2.1,2.0,1.0,5,2,0,608,9,9,1.3,1.9,1,1.0,0.0
1.6,4.5,2.0,3.0,2,4,0,478,9,9,42.2,42.6,0,1.0,0.0
2.4,4.9,4.0,1.0,2,4,0,626,9,9,45.4,46.1,0,1.0,0.0
3.6,5.1,1.0,3.0,4,4,0,570,9,9,88.7,89.2,0,1.0,0.0277777777777777
5.0,1.9,3.0,3.0,4,2,0,482,9,9,97.1,97.5,0,1.0,0.0
3.5,7.5,5.0,5.0,3,7,1,544,9,9,2.8,3.4,0,1.0,0.0
7.6,4.6,6.0,5.0,6,4,1,337,9,9,9.7,10.1,0,1.0,0.0
7.7,4.2,6.0,5.0,7,4,1,415,9,9,61.4,61.8,0,1.0,0.0
7.3,3.6,6.0,5.0,7,3,1,502,9,9,66.1,66.6,1,1.0,0.0555555555555555
7.3,4.7,6.0,5.0,6,5,1,395,9,9,68.5,68.9,0,0.89,0.0277777777777777
5.5,4.2,4.0,5.0,5,4,0,899,5,5,2.1,3.0,1,1.0,0.1111111111111111
4.3,5.7,6.0,7.0,4,5,0,850,5,5,3.7,4.5,0,1.0,0.0277777777777777
6.6,7.0,4.0,4.0,6,7,0,1235,5,5,5.8,7.0,0,1.0,0.0555555555555555
4.0,3.8,2.0,2.0,4,4,0,622,5,5,8.2,8.9,0,1.0,0.0555555555555555
2.8,2.7,2.0,2.0,2,2,0,543,5,5,9.4,9.9,0,1.0,0.0555555555555555
2.6,2.2,2.0,2.0,2,2,0,396,5,5,10.9,11.3,0,1.0,0.0555555555555555
2.2,2.1,1.0,1.0,2,2,0,711,5,5,12.3,13.0,1,1.0,0.1111111111111111
1.5,1.8,1.0,3.0,1,1,0,810,5,5,13.9,14.7,0,1.0,0.0555555555555555
1.4,3.5,3.0,3.0,1,3,0,673,5,5,15.3,15.9,1,1.0,0.1111111111111111
4.5,3.6,6.0,6.0,3,3,0,830,5,5,17.6,18.5,0,1.0,0.0
6.6,6.7,5.0,5.0,6,6,0,643,5,5,19.1,19.8,0,1.0,0.0277777777777777
5.9,6.2,5.0,4.0,5,5,0,1087,5,5,21.1,22.2,1,1.0,0.1111111111111111
5.6,4.3,4.0,5.0,5,4,0,782,5,5,22.9,23.7,0,1.0,0.0
4.6,5.1,5.0,6.0,4,5,0,840,5,5,24.2,25.1,0,1.0,0.0555555555555555
5.7,7.0,4.0,6.0,5,6,0,691,5,5,26.0,26.7,0,1.0,0.0
4.5,6.2,2.0,3.0,4,6,0,593,5,5,27.2,27.8,0,1.0,0.0277777777777777
2.7,3.5,3.0,3.0,2,3,0,593,5,5,28.3,28.9,0,1.0,0.0555555555555555
3.4,3.5,4.0,4.0,3,3,0,1048,5,5,29.5,30.6,0,-3.1,0.0555555555555555
4.7,4.6,5.0,6.0,4,4,0,721,5,5,31.1,31.9,0,1.0,0.0555555555555555
5.8,5.3,6.0,4.0,5,5,0,583,5,5,34.9,35.5,0,1.0,0.0555555555555555
6.6,4.3,2.0,2.0,6,4,0,920,5,5,36.3,37.2,0,1.0,0.0
2.4,2.8,2.0,1.0,2,2,0,711,5,5,37.8,38.5,1,1.0,0.1111111111111111
2.4,1.6,1.0,2.0,2,1,0,592,5,5,39.2,39.8,0,1.0,0.0277777777777777
2.7,1.7,2.0,1.0,2,1,0,156,5,5,42.1,42.3,1,1.0,0.1111111111111111
2.5,1.8,4.0,2.0,2,1,0,305,5,5,43.6,43.9,0,1.0,0.0555555555555555
4.5,3.2,5.0,5.0,4,2,0,672,5,5,45.3,46.0,0,1.0,0.0
5.2,5.9,4.0,6.0,5,5,0,1079,5,5,46.5,47.6,1,1.0,0.1111111111111111
4.6,6.3,4.0,4.0,4,6,0,717,5,5,48.0,48.7,0,1.0,0.0277777777777777
4.4,4.3,3.0,3.0,4,4,0,574,5,5,49.3,49.9,0,1.0,0.0
3.8,3.4,3.0,2.0,3,3,0,632,5,5,51.1,51.7,0,1.0,0.0
3.5,3.5,1.0,1.0,3,3,0,890,5,5,54.0,54.9,1,1.0,0.1111111111111111
0.6,2.9,1.0,3.0,0,2,0,672,5,5,57.9,58.6,0,1.0,0.0
2.1,4.0,4.0,5.0,1,3,0,919,5,5,59.9,60.9,0,1.0,0.0277777777777777
5.7,6.5,4.0,4.0,5,6,0,751,5,5,63.5,64.2,0,2.0486000000000004,0.0555555555555555
4.5,4.6,3.0,2.0,4,4,0,613,5,5,64.8,65.4,0,1.0,0.0
3.6,3.1,2.0,2.0,3,2,0,710,5,5,66.7,67.4,0,2.0486000000000004,0.0555555555555555
2.8,2.3,2.0,3.0,2,2,0,860,5,5,68.9,69.7,1,1.0,0.1111111111111111
2.5,3.3,2.0,3.0,2,3,0,2,5,5,70.1,70.1,0,1.0,0.0
1.7,3.4,1.0,1.0,2,3,0,593,5,5,71.6,72.2,0,1.0,0.0555555555555555
0.6,0.4,3.0,1.0,0,0,0,642,5,5,74.4,75.1,1,1.0,0.0555555555555555
3.3,1.5,6.0,5.0,3,1,0,632,5,5,75.8,76.4,0,1.0,0.0
6.4,5.7,6.0,6.0,6,5,0,455,5,5,77.2,77.6,0,1.0,0.0
5.7,6.9,4.0,5.0,6,6,0,710,5,5,78.7,79.4,0,1.0,0.0277777777777777
4.9,5.7,5.0,4.0,4,5,0,642,5,5,80.3,80.9,1,-0.3056259999999997,0.1111111111111111
5.9,5.0,6.0,6.0,5,4,0,860,5,5,82.5,83.3,1,1.0,0.1111111111111111
6.1,6.7,4.0,6.0,6,6,0,851,5,5,83.9,84.8,0,1.0,0.0555555555555555
4.1,6.6,3.0,3.0,4,6,0,266,5,5,86.0,86.2,0,1.0,0.0
2.9,4.0,2.0,2.0,3,3,0,206,5,5,87.7,87.9,0,1.0,0.0277777777777777
2.8,2.9,1.0,2.0,2,2,0,316,5,5,88.9,89.3,1,1.0,0.1111111111111111
1.8,2.1,1.0,1.0,1,2,0,621,5,5,90.3,90.9,1,1.49,0.1111111111111111
1.5,3.3,6.0,5.0,2,2,0,869,5,5,94.9,95.8,1,1.0,0.1111111111111111
7.0,6.1,5.0,4.0,6,5,0,928,5,5,96.9,97.8,0,1.0,0.0277777777777777
5.1,4.2,4.0,4.0,5,4,0,750,5,5,98.8,99.6,0,1.0,0.0277777777777777
1.2,0.9,2.0,3.0,1,0,0,607,4,5,52.6,53.2,0,1.0,0.0
2.3,3.4,2.0,2.0,2,3,0,320,4,5,54.4,54.7,0,1.0,0.0555555555555555
2.6,3.1,4.0,3.0,2,2,0,559,4,5,55.5,56.1,1,1.0,0.1111111111111111
3.5,3.1,5.0,4.0,4,3,0,631,4,5,57.7,58.3,1,2.09,0.0833333333333333
7.5,4.4,5.0,5.0,7,3,0,631,4,5,63.9,64.5,0,1.0,0.0
3.6,6.8,5.0,6.0,3,7,0,770,40,4,1.4,2.2,0,1.0,0.0
5.6,6.5,4.0,5.0,5,6,0,827,40,4,2.6,3.4,0,1.0,0.0555555555555555
4.4,5.5,2.0,3.0,4,5,0,744,40,4,3.8,4.5,0,1.0,0.0555555555555555
2.7,3.7,5.0,6.0,2,3,0,741,40,4,5.1,5.8,0,1.0,0.0555555555555555
6.6,6.5,5.0,4.0,5,6,0,979,40,4,7.8,8.8,0,1.0,0.0555555555555555
5.9,4.6,4.0,6.0,5,4,0,614,40,4,9.7,10.3,0,1.0,0.0555555555555555
5.3,5.8,3.0,3.0,4,6,0,761,40,4,12.6,13.4,1,1.0,0.1111111111111111
3.4,3.8,1.0,3.0,3,3,0,966,40,4,13.9,14.8,0,1.0,0.0555555555555555
1.2,3.2,2.0,2.0,1,3,0,553,40,4,15.4,16.0,0,1.0,0.0277777777777777
3.2,3.3,1.0,1.0,2,2,0,713,40,4,17.2,17.9,1,1.0,0.1111111111111111
1.7,1.6,1.0,2.0,1,1,0,677,40,4,18.8,19.5,1,1.0,0.1111111111111111
1.3,2.6,2.0,3.0,1,2,0,698,40,4,19.9,20.6,0,1.0,0.0555555555555555
3.2,3.9,4.0,4.0,2,3,0,487,40,4,21.5,21.9,0,-0.7,0.0277777777777777
4.3,4.3,6.0,5.0,4,4,0,846,40,4,22.7,23.5,0,1.0,0.0555555555555555
7.1,5.8,2.0,3.0,6,5,0,1112,40,4,24.5,25.6,0,1.0,0.0
2.6,3.4,2.0,1.0,2,3,0,530,40,4,26.1,26.6,0,1.0,0.0277777777777777
2.7,1.7,2.0,2.0,2,1,0,554,40,4,27.4,27.9,0,1.0,0.0555555555555555
2.6,2.9,1.0,1.0,2,2,0,862,40,4,28.4,29.2,0,1.0,0.0555555555555555
1.5,1.7,1.0,2.0,1,1,0,503,40,4,29.7,30.2,0,1.0,0.0277777777777777
0.5,1.3,4.0,5.0,0,1,0,1423,40,4,33.3,34.7,0,1.0,0.0
4.7,4.9,3.0,1.0,4,5,0,1035,40,4,36.0,37.0,0,1.0,0.0555555555555555
3.5,1.8,3.0,2.0,3,1,0,592,40,4,37.4,38.0,0,1.0,0.0
3.5,2.9,6.0,5.0,3,2,0,846,40,4,38.5,39.4,0,1.0,0.0555555555555555
6.1,5.8,6.0,4.0,6,5,0,845,40,4,40.4,41.3,0,1.0,0.0555555555555555
6.4,4.3,1.0,3.0,6,4,0,1001,40,4,41.7,42.7,0,1.0,0.0555555555555555
1.8,3.4,2.0,2.0,1,3,0,818,40,4,43.4,44.2,0,1.0,0.0555555555555555
2.3,2.7,2.0,1.0,2,2,0,643,40,4,44.5,45.2,0,1.0,0.0555555555555555
2.4,1.3,2.0,3.0,2,1,0,701,40,4,46.0,46.7,0,1.0,0.0
2.8,3.8,6.0,6.0,2,3,0,1144,40,4,47.2,48.3,0,-0.7,0.0555555555555555
6.3,7.1,5.0,4.0,6,6,0,784,40,4,49.5,50.3,0,1.0,0.0
4.9,4.1,5.0,5.0,5,4,0,512,40,4,51.3,51.8,0,1.0,0.0277777777777777
6.2,6.1,3.0,1.0,5,5,0,1315,40,4,52.8,54.1,1,1.0,0.1111111111111111
3.6,1.6,3.0,3.0,3,1,0,723,40,4,54.9,55.6,0,-0.7,0.0555555555555555
3.5,3.3,2.0,3.0,3,3,0,658,40,4,56.2,56.8,0,1.0,0.0555555555555555
2.6,3.2,6.0,4.0,2,3,0,961,40,4,57.4,58.3,0,-0.7,0.0555555555555555
6.7,4.5,5.0,5.0,6,4,0,846,40,4,58.9,59.8,0,1.0,0.0
5.7,5.8,2.0,2.0,5,5,0,1042,40,4,60.2,61.3,0,1.0,0.0555555555555555
2.9,2.8,1.0,1.0,2,2,0,656,40,4,62.0,62.6,1,1.0,0.1111111111111111
1.6,1.5,4.0,4.0,1,1,0,947,40,4,63.2,64.1,0,1.0,0.0555555555555555
4.4,4.5,6.0,5.0,4,4,0,968,40,4,64.7,65.7,0,1.0,0.0
